AUC_Ctot,Final_Ctot
86.28121850768753,38.8426496271958
61.820384592089184,27.204254366352146
82.71288709617983,40.74847561503627
108.62961696332428,47.40205208361429
57.051012992187935,23.440015462325785
55.03431992787704,24.25824846912491
58.34300995227974,26.368868834452304
53.637955580852925,20.321545346828863
71.00113683959154,29.091803643270776
94.02803117235796,38.83434510812244
51.19811045576062,19.625973237095767
72.34652501797214,34.33900683803118
90.4796990259781,43.86572110398561
70.42357805266617,30.719858694591927
89.40235128482226,42.127102529512435
64.34542230817291,31.234353676897406
45.30150524634377,14.006943025199735
65.98383363517742,29.831386035674672
73.39658916238876,33.19932074904269
71.49315522211084,34.89626778123405
93.10170598722976,47.788172382530384
58.52666030712349,24.993436229911403
42.52386818702003,17.853478834249515
96.7826121749261,41.26478859353684
76.89324587448607,41.15325215230245
72.31079758758221,31.865672755374096
69.47048100595369,31.68749991851913
84.74965138862031,40.079595116502524
58.63621537264685,23.5758911539025
46.183667101575345,15.46821522725363
98.04190024814062,39.40412160911687
45.08587266526371,17.044877177352497
91.03255760412713,43.1263094338955
58.012754365563794,25.82593553047702
52.55444974541277,22.277911523952216
65.63785010630586,25.304925842098328
107.53526670950465,53.12643724796389
75.8176785936628,36.69086134183531
75.98019337170675,31.48728719614015
50.79694526615626,17.300634323235453
50.86239777178331,21.09826608166749
83.57842605193692,40.11914313258498
59.54874831951303,29.65311590381225
68.91951027256897,34.812903097549686
67.44600582301814,34.458302732169585
80.33942649897095,38.76722519676694
53.32096047804576,20.198675073933078
111.35029893386533,53.791316686679586
82.86254838148115,36.47959578023786
89.00981324605196,39.683419617828626
87.61185367374995,46.151786435187304
63.93694545557858,29.33289801816742
85.8183287567901,38.83306264695903
85.38174032614927,43.077852573778976
48.34974597943352,15.196545522749567
54.773472888203685,24.294051820834284
78.6282572366132,35.257253940843576
86.40483904627436,41.19092675775487
64.1827389292128,24.31538098337183
56.33439260984778,23.879109881835753
59.307433435885414,27.524249965322813
123.93050555973157,46.2022682199661
79.36174239402285,36.896379410912864
49.761387792749474,20.1509796602177
65.58045830640168,29.055930670392925
79.07104889299609,32.77507272188988
40.03050467061078,12.888121127444432
53.368822760363,17.15426058153492
42.74146922349204,12.999011925372763
125.17363409237556,54.45548403122567
112.03024450658113,52.42309997640271
47.7267616015007,20.313283922783345
45.20317914404974,15.349005176071175
66.75157578948489,32.29290399879017
91.6112455703297,42.18028483368642
70.26384098434328,28.495716756722295
51.798809378309215,19.105191233075995
88.31214036488626,39.13490312173173
81.59772938483488,41.531399560081866
65.01848947191667,27.45187724834112
